"","m1","m2","sd1","sd2"
"1069",11,0,1,3
"1070",12,0,1,3
"1071",13,0,1,3
"1072",14,0,1,3
"1073",15,0,1,3
"1074",16,0,1,3
"1075",17,0,1,3
"1076",18,0,1,3
"1077",19,0,1,3
"1078",20,0,1,3
"1079",21,0,1,3
"1080",22,0,1,3
"1081",23,0,1,3
"1082",24,0,1,3
"1083",25,0,1,3
"1084",26,0,1,3
"1085",27,0,1,3
"1086",28,0,1,3
"1087",29,0,1,3
"1088",30,0,1,3
"1089",-1,1,1,3
"1090",0,1,1,3
"1091",1,1,1,3
"1092",2,1,1,3
"1093",3,1,1,3
"1094",4,1,1,3
"1095",5,1,1,3
"1096",6,1,1,3
"1097",7,1,1,3
"1098",8,1,1,3
"1099",9,1,1,3
"1100",10,1,1,3
"1101",11,1,1,3
"1102",12,1,1,3
"1103",13,1,1,3
"1104",14,1,1,3
"1105",15,1,1,3
"1106",16,1,1,3
"1107",17,1,1,3
"1108",18,1,1,3
"1109",19,1,1,3
"1110",20,1,1,3
"1111",21,1,1,3
"1112",22,1,1,3
"1113",23,1,1,3
"1114",24,1,1,3
"1115",25,1,1,3
"1116",26,1,1,3
"1117",27,1,1,3
"1118",28,1,1,3
"1119",29,1,1,3
"1120",30,1,1,3
"1121",-1,2,1,3
"1122",0,2,1,3
"1123",1,2,1,3
"1124",2,2,1,3
"1125",3,2,1,3
"1126",4,2,1,3
"1127",5,2,1,3
"1128",6,2,1,3
"1129",7,2,1,3
"1130",8,2,1,3
"1131",9,2,1,3
"1132",10,2,1,3
"1133",11,2,1,3
"1134",12,2,1,3
"1135",13,2,1,3
"1136",14,2,1,3
"1137",15,2,1,3
"1138",16,2,1,3
"1139",17,2,1,3
"1140",18,2,1,3
"1141",19,2,1,3
"1142",20,2,1,3
"1143",21,2,1,3
"1144",22,2,1,3
"1145",23,2,1,3
"1146",24,2,1,3
"1147",25,2,1,3
"1148",26,2,1,3
"1149",27,2,1,3
"1150",28,2,1,3
"1151",29,2,1,3
"1152",30,2,1,3
"1153",-1,3,1,3
"1154",0,3,1,3
"1155",1,3,1,3
"1156",2,3,1,3
"1157",3,3,1,3
"1158",4,3,1,3
"1159",5,3,1,3
"1160",6,3,1,3
"1161",7,3,1,3
"1162",8,3,1,3
"1163",9,3,1,3
"1164",10,3,1,3
"1165",11,3,1,3
"1166",12,3,1,3
"1167",13,3,1,3
"1168",14,3,1,3
"1169",15,3,1,3
"1170",16,3,1,3
"1171",17,3,1,3
"1172",18,3,1,3
"1173",19,3,1,3
"1174",20,3,1,3
"1175",21,3,1,3
"1176",22,3,1,3
"1177",23,3,1,3
"1178",24,3,1,3
"1179",25,3,1,3
"1180",26,3,1,3
"1181",27,3,1,3
"1182",28,3,1,3
"1183",29,3,1,3
"1184",30,3,1,3
"1185",-1,4,1,3
"1186",0,4,1,3
"1187",1,4,1,3
"1188",2,4,1,3
"1189",3,4,1,3
"1190",4,4,1,3
"1191",5,4,1,3
"1192",6,4,1,3
"1193",7,4,1,3
"1194",8,4,1,3
"1195",9,4,1,3
"1196",10,4,1,3
"1197",11,4,1,3
"1198",12,4,1,3
"1199",13,4,1,3
"1200",14,4,1,3
"1201",15,4,1,3
"1202",16,4,1,3
"1203",17,4,1,3
"1204",18,4,1,3
"1205",19,4,1,3
"1206",20,4,1,3
"1207",21,4,1,3
"1208",22,4,1,3
"1209",23,4,1,3
"1210",24,4,1,3
"1211",25,4,1,3
"1212",26,4,1,3
"1213",27,4,1,3
"1214",28,4,1,3
"1215",29,4,1,3
"1216",30,4,1,3
"1217",-1,5,1,3
"1218",0,5,1,3
"1219",1,5,1,3
"1220",2,5,1,3
"1221",3,5,1,3
"1222",4,5,1,3
"1223",5,5,1,3
"1224",6,5,1,3
"1225",7,5,1,3
"1226",8,5,1,3
"1227",9,5,1,3
"1228",10,5,1,3
"1229",11,5,1,3
"1230",12,5,1,3
"1231",13,5,1,3
"1232",14,5,1,3
"1233",15,5,1,3
"1234",16,5,1,3
"1235",17,5,1,3
"1236",18,5,1,3
"1237",19,5,1,3
"1238",20,5,1,3
"1239",21,5,1,3
"1240",22,5,1,3
"1241",23,5,1,3
"1242",24,5,1,3
"1243",25,5,1,3
"1244",26,5,1,3
"1245",27,5,1,3
"1246",28,5,1,3
"1247",29,5,1,3
"1248",30,5,1,3
"1249",-1,6,1,3
"1250",0,6,1,3
"1251",1,6,1,3
"1252",2,6,1,3
"1253",3,6,1,3
"1254",4,6,1,3
"1255",5,6,1,3
"1256",6,6,1,3
"1257",7,6,1,3
"1258",8,6,1,3
"1259",9,6,1,3
"1260",10,6,1,3
"1261",11,6,1,3
"1262",12,6,1,3
"1263",13,6,1,3
"1264",14,6,1,3
"1265",15,6,1,3
"1266",16,6,1,3
"1267",17,6,1,3
"1268",18,6,1,3
"1269",19,6,1,3
"1270",20,6,1,3
"1271",21,6,1,3
"1272",22,6,1,3
"1273",23,6,1,3
"1274",24,6,1,3
"1275",25,6,1,3
"1276",26,6,1,3
"1277",27,6,1,3
"1278",28,6,1,3
"1279",29,6,1,3
"1280",30,6,1,3
"1281",-1,7,1,3
"1282",0,7,1,3
"1283",1,7,1,3
"1284",2,7,1,3
"1285",3,7,1,3
"1286",4,7,1,3
"1287",5,7,1,3
"1288",6,7,1,3
"1289",7,7,1,3
"1290",8,7,1,3
"1291",9,7,1,3
"1292",10,7,1,3
"1293",11,7,1,3
"1294",12,7,1,3
"1295",13,7,1,3
"1296",14,7,1,3
"1297",15,7,1,3
"1298",16,7,1,3
"1299",17,7,1,3
"1300",18,7,1,3
"1301",19,7,1,3
"1302",20,7,1,3
"1303",21,7,1,3
"1304",22,7,1,3
"1305",23,7,1,3
"1306",24,7,1,3
"1307",25,7,1,3
"1308",26,7,1,3
"1309",27,7,1,3
"1310",28,7,1,3
"1311",29,7,1,3
"1312",30,7,1,3
"1313",-1,8,1,3
"1314",0,8,1,3
"1315",1,8,1,3
"1316",2,8,1,3
"1317",3,8,1,3
"1318",4,8,1,3
"1319",5,8,1,3
"1320",6,8,1,3
"1321",7,8,1,3
"1322",8,8,1,3
"1323",9,8,1,3
"1324",10,8,1,3
"1325",11,8,1,3
"1326",12,8,1,3
"1327",13,8,1,3
"1328",14,8,1,3
"1329",15,8,1,3
"1330",16,8,1,3
"1331",17,8,1,3
"1332",18,8,1,3
"1333",19,8,1,3
"1334",20,8,1,3
"1335",21,8,1,3
"1336",22,8,1,3
"1337",23,8,1,3
"1338",24,8,1,3
"1339",25,8,1,3
"1340",26,8,1,3
"1341",27,8,1,3
"1342",28,8,1,3
"1343",29,8,1,3
"1344",30,8,1,3
"1345",-1,9,1,3
"1346",0,9,1,3
"1347",1,9,1,3
"1348",2,9,1,3
"1349",3,9,1,3
"1350",4,9,1,3
"1351",5,9,1,3
"1352",6,9,1,3
"1353",7,9,1,3
"1354",8,9,1,3
"1355",9,9,1,3
"1356",10,9,1,3
"1357",11,9,1,3
"1358",12,9,1,3
"1359",13,9,1,3
"1360",14,9,1,3
"1361",15,9,1,3
"1362",16,9,1,3
"1363",17,9,1,3
"1364",18,9,1,3
"1365",19,9,1,3
"1366",20,9,1,3
"1367",21,9,1,3
"1368",22,9,1,3
"1369",23,9,1,3
"1370",24,9,1,3
"1371",25,9,1,3
"1372",26,9,1,3
"1373",27,9,1,3
"1374",28,9,1,3
"1375",29,9,1,3
"1376",30,9,1,3
"1377",-1,10,1,3
"1378",0,10,1,3
"1379",1,10,1,3
"1380",2,10,1,3
"1381",3,10,1,3
"1382",4,10,1,3
"1383",5,10,1,3
"1384",6,10,1,3
"1385",7,10,1,3
"1386",8,10,1,3
"1387",9,10,1,3
"1388",10,10,1,3
"1389",11,10,1,3
"1390",12,10,1,3
"1391",13,10,1,3
"1392",14,10,1,3
"1393",15,10,1,3
"1394",16,10,1,3
"1395",17,10,1,3
"1396",18,10,1,3
"1397",19,10,1,3
"1398",20,10,1,3
"1399",21,10,1,3
"1400",22,10,1,3
"1401",23,10,1,3
"1402",24,10,1,3
"1403",25,10,1,3
"1404",26,10,1,3
"1405",27,10,1,3
"1406",28,10,1,3
"1407",29,10,1,3
"1408",30,10,1,3
"1409",-1,11,1,3
"1410",0,11,1,3
"1411",1,11,1,3
"1412",2,11,1,3
"1413",3,11,1,3
"1414",4,11,1,3
"1415",5,11,1,3
"1416",6,11,1,3
"1417",7,11,1,3
"1418",8,11,1,3
"1419",9,11,1,3
"1420",10,11,1,3
"1421",11,11,1,3
"1422",12,11,1,3
"1423",13,11,1,3
"1424",14,11,1,3
"1425",15,11,1,3
"1426",16,11,1,3
"1427",17,11,1,3
"1428",18,11,1,3
"1429",19,11,1,3
"1430",20,11,1,3
"1431",21,11,1,3
"1432",22,11,1,3
"1433",23,11,1,3
"1434",24,11,1,3
"1435",25,11,1,3
"1436",26,11,1,3
"1437",27,11,1,3
"1438",28,11,1,3
"1439",29,11,1,3
"1440",30,11,1,3
"1441",-1,12,1,3
"1442",0,12,1,3
"1443",1,12,1,3
"1444",2,12,1,3
"1445",3,12,1,3
"1446",4,12,1,3
"1447",5,12,1,3
"1448",6,12,1,3
"1449",7,12,1,3
"1450",8,12,1,3
"1451",9,12,1,3
"1452",10,12,1,3
"1453",11,12,1,3
"1454",12,12,1,3
"1455",13,12,1,3
"1456",14,12,1,3
"1457",15,12,1,3
"1458",16,12,1,3
"1459",17,12,1,3
"1460",18,12,1,3
"1461",19,12,1,3
"1462",20,12,1,3
"1463",21,12,1,3
"1464",22,12,1,3
"1465",23,12,1,3
"1466",24,12,1,3
"1467",25,12,1,3
"1468",26,12,1,3
"1469",27,12,1,3
"1470",28,12,1,3
"1471",29,12,1,3
"1472",30,12,1,3
"1473",-1,13,1,3
"1474",0,13,1,3
"1475",1,13,1,3
"1476",2,13,1,3
"1477",3,13,1,3
"1478",4,13,1,3
"1479",5,13,1,3
"1480",6,13,1,3
"1481",7,13,1,3
"1482",8,13,1,3
"1483",9,13,1,3
"1484",10,13,1,3
"1485",11,13,1,3
"1486",12,13,1,3
"1487",13,13,1,3
"1488",14,13,1,3
"1489",15,13,1,3
"1490",16,13,1,3
"1491",17,13,1,3
"1492",18,13,1,3
"1493",19,13,1,3
"1494",20,13,1,3
"1495",21,13,1,3
"1496",22,13,1,3
"1497",23,13,1,3
"1498",24,13,1,3
"1499",25,13,1,3
"1500",26,13,1,3
"1501",27,13,1,3
"1502",28,13,1,3
"1503",29,13,1,3
"1504",30,13,1,3
"1505",-1,14,1,3
"1506",0,14,1,3
"1507",1,14,1,3
"1508",2,14,1,3
"1509",3,14,1,3
"1510",4,14,1,3
"1511",5,14,1,3
"1512",6,14,1,3
"1513",7,14,1,3
"1514",8,14,1,3
"1515",9,14,1,3
"1516",10,14,1,3
"1517",11,14,1,3
"1518",12,14,1,3
"1519",13,14,1,3
"1520",14,14,1,3
"1521",15,14,1,3
"1522",16,14,1,3
"1523",17,14,1,3
"1524",18,14,1,3
"1525",19,14,1,3
"1526",20,14,1,3
"1527",21,14,1,3
"1528",22,14,1,3
"1529",23,14,1,3
"1530",24,14,1,3
"1531",25,14,1,3
"1532",26,14,1,3
"1533",27,14,1,3
"1534",28,14,1,3
"1535",29,14,1,3
"1536",30,14,1,3
"1537",-1,15,1,3
"1538",0,15,1,3
"1539",1,15,1,3
"1540",2,15,1,3
"1541",3,15,1,3
"1542",4,15,1,3
"1543",5,15,1,3
"1544",6,15,1,3
"1545",7,15,1,3
"1546",8,15,1,3
"1547",9,15,1,3
"1548",10,15,1,3
"1549",11,15,1,3
"1550",12,15,1,3
"1551",13,15,1,3
"1552",14,15,1,3
"1553",15,15,1,3
"1554",16,15,1,3
"1555",17,15,1,3
"1556",18,15,1,3
"1557",19,15,1,3
"1558",20,15,1,3
"1559",21,15,1,3
"1560",22,15,1,3
"1561",23,15,1,3
"1562",24,15,1,3
"1563",25,15,1,3
"1564",26,15,1,3
"1565",27,15,1,3
"1566",28,15,1,3
"1567",29,15,1,3
"1568",30,15,1,3
"1569",-1,16,1,3
"1570",0,16,1,3
"1571",1,16,1,3
"1572",2,16,1,3
"1573",3,16,1,3
"1574",4,16,1,3
"1575",5,16,1,3
"1576",6,16,1,3
"1577",7,16,1,3
"1578",8,16,1,3
"1579",9,16,1,3
"1580",10,16,1,3
"1581",11,16,1,3
"1582",12,16,1,3
"1583",13,16,1,3
"1584",14,16,1,3
"1585",15,16,1,3
"1586",16,16,1,3
"1587",17,16,1,3
"1588",18,16,1,3
"1589",19,16,1,3
"1590",20,16,1,3
"1591",21,16,1,3
"1592",22,16,1,3
"1593",23,16,1,3
"1594",24,16,1,3
"1595",25,16,1,3
"1596",26,16,1,3
"1597",27,16,1,3
"1598",28,16,1,3
"1599",29,16,1,3
"1600",30,16,1,3
"1601",-1,17,1,3
"1602",0,17,1,3
"1603",1,17,1,3
"1604",2,17,1,3
"1605",3,17,1,3
"1606",4,17,1,3
"1607",5,17,1,3
"1608",6,17,1,3
"1609",7,17,1,3
"1610",8,17,1,3
"1611",9,17,1,3
"1612",10,17,1,3
"1613",11,17,1,3
"1614",12,17,1,3
"1615",13,17,1,3
"1616",14,17,1,3
"1617",15,17,1,3
"1618",16,17,1,3
"1619",17,17,1,3
"1620",18,17,1,3
"1621",19,17,1,3
"1622",20,17,1,3
"1623",21,17,1,3
"1624",22,17,1,3
"1625",23,17,1,3
"1626",24,17,1,3
"1627",25,17,1,3
"1628",26,17,1,3
"1629",27,17,1,3
"1630",28,17,1,3
"1631",29,17,1,3
"1632",30,17,1,3
"1633",-1,18,1,3
"1634",0,18,1,3
"1635",1,18,1,3
"1636",2,18,1,3
"1637",3,18,1,3
"1638",4,18,1,3
"1639",5,18,1,3
"1640",6,18,1,3
"1641",7,18,1,3
"1642",8,18,1,3
"1643",9,18,1,3
"1644",10,18,1,3
"1645",11,18,1,3
"1646",12,18,1,3
"1647",13,18,1,3
"1648",14,18,1,3
"1649",15,18,1,3
"1650",16,18,1,3
"1651",17,18,1,3
"1652",18,18,1,3
"1653",19,18,1,3
"1654",20,18,1,3
"1655",21,18,1,3
"1656",22,18,1,3
"1657",23,18,1,3
"1658",24,18,1,3
"1659",25,18,1,3
"1660",26,18,1,3
"1661",27,18,1,3
"1662",28,18,1,3
"1663",29,18,1,3
"1664",30,18,1,3
"1665",-1,19,1,3
"1666",0,19,1,3
"1667",1,19,1,3
"1668",2,19,1,3
"1669",3,19,1,3
"1670",4,19,1,3
"1671",5,19,1,3
"1672",6,19,1,3
"1673",7,19,1,3
"1674",8,19,1,3
"1675",9,19,1,3
"1676",10,19,1,3
"1677",11,19,1,3
"1678",12,19,1,3
"1679",13,19,1,3
"1680",14,19,1,3
"1681",15,19,1,3
"1682",16,19,1,3
"1683",17,19,1,3
"1684",18,19,1,3
"1685",19,19,1,3
"1686",20,19,1,3
"1687",21,19,1,3
"1688",22,19,1,3
"1689",23,19,1,3
"1690",24,19,1,3
"1691",25,19,1,3
"1692",26,19,1,3
"1693",27,19,1,3
"1694",28,19,1,3
"1695",29,19,1,3
"1696",30,19,1,3
"1697",-1,20,1,3
"1698",0,20,1,3
"1699",1,20,1,3
"1700",2,20,1,3
"1701",3,20,1,3
"1702",4,20,1,3
"1703",5,20,1,3
"1704",6,20,1,3
"1705",7,20,1,3
"1706",8,20,1,3
"1707",9,20,1,3
"1708",10,20,1,3
"1709",11,20,1,3
"1710",12,20,1,3
"1711",13,20,1,3
"1712",14,20,1,3
"1713",15,20,1,3
"1714",16,20,1,3
"1715",17,20,1,3
"1716",18,20,1,3
"1717",19,20,1,3
"1718",20,20,1,3
"1719",21,20,1,3
"1720",22,20,1,3
"1721",23,20,1,3
"1722",24,20,1,3
"1723",25,20,1,3
"1724",26,20,1,3
"1725",27,20,1,3
"1726",28,20,1,3
"1727",29,20,1,3
"1728",30,20,1,3
"1729",-1,21,1,3
"1730",0,21,1,3
"1731",1,21,1,3
"1732",2,21,1,3
"1733",3,21,1,3
"1734",4,21,1,3
"1735",5,21,1,3
"1736",6,21,1,3
"1737",7,21,1,3
"1738",8,21,1,3
"1739",9,21,1,3
"1740",10,21,1,3
"1741",11,21,1,3
"1742",12,21,1,3
"1743",13,21,1,3
"1744",14,21,1,3
"1745",15,21,1,3
"1746",16,21,1,3
"1747",17,21,1,3
"1748",18,21,1,3
"1749",19,21,1,3
"1750",20,21,1,3
"1751",21,21,1,3
"1752",22,21,1,3
"1753",23,21,1,3
"1754",24,21,1,3
"1755",25,21,1,3
"1756",26,21,1,3
"1757",27,21,1,3
"1758",28,21,1,3
"1759",29,21,1,3
"1760",30,21,1,3
"1761",-1,22,1,3
"1762",0,22,1,3
"1763",1,22,1,3
"1764",2,22,1,3
"1765",3,22,1,3
"1766",4,22,1,3
"1767",5,22,1,3
"1768",6,22,1,3
"1769",7,22,1,3
"1770",8,22,1,3
"1771",9,22,1,3
"1772",10,22,1,3
"1773",11,22,1,3
"1774",12,22,1,3
"1775",13,22,1,3
"1776",14,22,1,3
"1777",15,22,1,3
"1778",16,22,1,3
"1779",17,22,1,3
"1780",18,22,1,3
"1781",19,22,1,3
"1782",20,22,1,3
"1783",21,22,1,3
"1784",22,22,1,3
"1785",23,22,1,3
"1786",24,22,1,3
"1787",25,22,1,3
"1788",26,22,1,3
"1789",27,22,1,3
"1790",28,22,1,3
"1791",29,22,1,3
"1792",30,22,1,3
"1793",-1,23,1,3
"1794",0,23,1,3
"1795",1,23,1,3
"1796",2,23,1,3
"1797",3,23,1,3
"1798",4,23,1,3
"1799",5,23,1,3
"1800",6,23,1,3
"1801",7,23,1,3
"1802",8,23,1,3
"1803",9,23,1,3
"1804",10,23,1,3
"1805",11,23,1,3
"1806",12,23,1,3
"1807",13,23,1,3
"1808",14,23,1,3
"1809",15,23,1,3
"1810",16,23,1,3
"1811",17,23,1,3
"1812",18,23,1,3
"1813",19,23,1,3
"1814",20,23,1,3
"1815",21,23,1,3
"1816",22,23,1,3
"1817",23,23,1,3
"1818",24,23,1,3
"1819",25,23,1,3
"1820",26,23,1,3
"1821",27,23,1,3
"1822",28,23,1,3
"1823",29,23,1,3
"1824",30,23,1,3
"1825",-1,24,1,3
"1826",0,24,1,3
"1827",1,24,1,3
"1828",2,24,1,3
"1829",3,24,1,3
"1830",4,24,1,3
"1831",5,24,1,3
"1832",6,24,1,3
"1833",7,24,1,3
"1834",8,24,1,3
"1835",9,24,1,3
"1836",10,24,1,3
"1837",11,24,1,3
"1838",12,24,1,3
"1839",13,24,1,3
"1840",14,24,1,3
"1841",15,24,1,3
"1842",16,24,1,3
"1843",17,24,1,3
"1844",18,24,1,3
"1845",19,24,1,3
"1846",20,24,1,3
"1847",21,24,1,3
"1848",22,24,1,3
"1849",23,24,1,3
"1850",24,24,1,3
"1851",25,24,1,3
"1852",26,24,1,3
"1853",27,24,1,3
"1854",28,24,1,3
"1855",29,24,1,3
"1856",30,24,1,3
"1857",-1,25,1,3
"1858",0,25,1,3
"1859",1,25,1,3
"1860",2,25,1,3
"1861",3,25,1,3
"1862",4,25,1,3
"1863",5,25,1,3
"1864",6,25,1,3
"1865",7,25,1,3
"1866",8,25,1,3
"1867",9,25,1,3
"1868",10,25,1,3
"1869",11,25,1,3
"1870",12,25,1,3
"1871",13,25,1,3
"1872",14,25,1,3
"1873",15,25,1,3
"1874",16,25,1,3
"1875",17,25,1,3
"1876",18,25,1,3
"1877",19,25,1,3
"1878",20,25,1,3
"1879",21,25,1,3
"1880",22,25,1,3
"1881",23,25,1,3
"1882",24,25,1,3
"1883",25,25,1,3
"1884",26,25,1,3
"1885",27,25,1,3
"1886",28,25,1,3
"1887",29,25,1,3
"1888",30,25,1,3
"1889",-1,26,1,3
"1890",0,26,1,3
"1891",1,26,1,3
"1892",2,26,1,3
"1893",3,26,1,3
"1894",4,26,1,3
"1895",5,26,1,3
"1896",6,26,1,3
"1897",7,26,1,3
"1898",8,26,1,3
"1899",9,26,1,3
"1900",10,26,1,3
"1901",11,26,1,3
"1902",12,26,1,3
"1903",13,26,1,3
"1904",14,26,1,3
"1905",15,26,1,3
"1906",16,26,1,3
"1907",17,26,1,3
"1908",18,26,1,3
"1909",19,26,1,3
"1910",20,26,1,3
"1911",21,26,1,3
"1912",22,26,1,3
"1913",23,26,1,3
"1914",24,26,1,3
"1915",25,26,1,3
"1916",26,26,1,3
"1917",27,26,1,3
"1918",28,26,1,3
"1919",29,26,1,3
"1920",30,26,1,3
"1921",-1,27,1,3
"1922",0,27,1,3
"1923",1,27,1,3
"1924",2,27,1,3
"1925",3,27,1,3
"1926",4,27,1,3
"1927",5,27,1,3
"1928",6,27,1,3
"1929",7,27,1,3
"1930",8,27,1,3
"1931",9,27,1,3
"1932",10,27,1,3
"1933",11,27,1,3
"1934",12,27,1,3
"1935",13,27,1,3
"1936",14,27,1,3
"1937",15,27,1,3
"1938",16,27,1,3
"1939",17,27,1,3
"1940",18,27,1,3
"1941",19,27,1,3
"1942",20,27,1,3
"1943",21,27,1,3
"1944",22,27,1,3
"1945",23,27,1,3
"1946",24,27,1,3
"1947",25,27,1,3
"1948",26,27,1,3
"1949",27,27,1,3
"1950",28,27,1,3
"1951",29,27,1,3
"1952",30,27,1,3
"1953",-1,28,1,3
"1954",0,28,1,3
"1955",1,28,1,3
"1956",2,28,1,3
"1957",3,28,1,3
"1958",4,28,1,3
"1959",5,28,1,3
"1960",6,28,1,3
"1961",7,28,1,3
"1962",8,28,1,3
"1963",9,28,1,3
"1964",10,28,1,3
"1965",11,28,1,3
"1966",12,28,1,3
"1967",13,28,1,3
"1968",14,28,1,3
"1969",15,28,1,3
"1970",16,28,1,3
"1971",17,28,1,3
"1972",18,28,1,3
"1973",19,28,1,3
"1974",20,28,1,3
"1975",21,28,1,3
"1976",22,28,1,3
"1977",23,28,1,3
"1978",24,28,1,3
"1979",25,28,1,3
"1980",26,28,1,3
"1981",27,28,1,3
"1982",28,28,1,3
"1983",29,28,1,3
"1984",30,28,1,3
"1985",-1,29,1,3
"1986",0,29,1,3
"1987",1,29,1,3
"1988",2,29,1,3
"1989",3,29,1,3
"1990",4,29,1,3
"1991",5,29,1,3
"1992",6,29,1,3
"1993",7,29,1,3
"1994",8,29,1,3
"1995",9,29,1,3
"1996",10,29,1,3
"1997",11,29,1,3
"1998",12,29,1,3
"1999",13,29,1,3
"2000",14,29,1,3
"2001",15,29,1,3
"2002",16,29,1,3
"2003",17,29,1,3
"2004",18,29,1,3
"2005",19,29,1,3
"2006",20,29,1,3
"2007",21,29,1,3
"2008",22,29,1,3
"2009",23,29,1,3
"2010",24,29,1,3
"2011",25,29,1,3
"2012",26,29,1,3
"2013",27,29,1,3
"2014",28,29,1,3
"2015",29,29,1,3
"2016",30,29,1,3
"2017",-1,30,1,3
"2018",0,30,1,3
"2019",1,30,1,3
"2020",2,30,1,3
"2021",3,30,1,3
"2022",4,30,1,3
"2023",5,30,1,3
"2024",6,30,1,3
"2025",7,30,1,3
"2026",8,30,1,3
"2027",9,30,1,3
"2028",10,30,1,3
"2029",11,30,1,3
"2030",12,30,1,3
"2031",13,30,1,3
"2032",14,30,1,3
"2033",15,30,1,3
"2034",16,30,1,3
"2035",17,30,1,3
"2036",18,30,1,3
"2037",19,30,1,3
"2038",20,30,1,3
"2039",21,30,1,3
"2040",22,30,1,3
"2041",23,30,1,3
"2042",24,30,1,3
"2043",25,30,1,3
"2044",26,30,1,3
"2045",27,30,1,3
"2046",28,30,1,3
"2047",29,30,1,3
"2048",30,30,1,3
"2049",-1,-1,2,3
"2050",0,-1,2,3
"2051",1,-1,2,3
"2052",2,-1,2,3
"2053",3,-1,2,3
"2054",4,-1,2,3
"2055",5,-1,2,3
"2056",6,-1,2,3
"2057",7,-1,2,3
"2058",8,-1,2,3
"2059",9,-1,2,3
"2060",10,-1,2,3
"2061",11,-1,2,3
"2062",12,-1,2,3
"2063",13,-1,2,3
"2064",14,-1,2,3
"2065",15,-1,2,3
"2066",16,-1,2,3
"2067",17,-1,2,3
"2068",18,-1,2,3
"2069",19,-1,2,3
